id,text,﻿ID,label
524,"a janela estava se abrindo 
ela olhou enbaixo da cama
olha atras cortina
ela não sabia que tinha .. [?] 
a porta semechindo
ela coreu e coreu foi [?] ela achou [?]
ela matava humanas 
ela [?] na rua 
ela [?] [?] da cama",9821,Competência 1 - nível 4#Competência 2 - nível 1#Competência 3 - nível 2#Competência 4 - nível 2
525,"[T] As Tintas
EU ESTAVA NA MINHA CASA PINTANDO COMTINTA E APARECEU MEU PRIMO
E DERUNOU A MINHA TINTA E SUJOU O CHÃO E A MINHA MÃE CHEGOU
NA HORA ELA PERGUNTO MININO QUEM DERUBOU ESSA TINTA NO CHÃO EU DISSI?
FOI MEU PRIMO MÃE. TÁ BOM [X] BRINCAR COM MEU PRIMO NO CANPO DE PENALTE
EU FUICOMPRAR MAIS TINTA COLORIDA EU FUI DE BICICLETA COM MEU PRIMO.  A  [X] DA  [X]
TINTAS, AZUL, PRETO, VERDE, VERMELHO, ROXO, COR DE PELE AMARELO, E ROSA,
QUANDO EU IA VOUTANDO A PARECEU UM PITIBUL E COREU ATRAS  DA BICICLETA E MEU PRIMO
ESTAVA COMEDO EU PEDALEI BEM RAPIDO DE MAIS E NOS CAIMOS DA BICICLETA QUEBROU
EU DEIXEI MEU PRIMO COM A BICICLETA E UVI. PEDIR DINHEIRO PARA MINHA MÃE PARA PARA COM
CERTA A BICICLETA ELA MEDEU O DINHEIRO EU VOU TEI PARA NDE MEU PRIMOESTAVA NOS FUMO
PARA CASA COM MEU PRIMO QUANDO NOS CHEGAMOS EM CASA NOS BRINCA DE PINTA. COM
TINTAS ELE DESENHO UM CANPO DE FUTEBOU EU DESENHEI UM AVIÃO EU PINTEI
COR PRETA MEU PRIMO FOI EM BORA EU FIQUEI TRISTE ELE DISSI DEPOISEU VENHO
PRIMO PARA GENTE BRINCAR DE FUTEBOL TÁ BOM EU DISSI TÁ BOM PRIMO EU FUI
BRINCAR COM MEU AMIGO DE FUTEBOL NO CAMPO E MEU AMIGDANIELEOMATEUS APARECEU
E NOS BRICAMO EO DANIEL ERA COLEIRO EU E O MATEUS ERA JOGADOR EUEO MATEUS FIZEMO
MUITOGOLS NODANIEL E NO FINAL DO JOGO NOS FUMU PARA CAICHOEIRA NO CAMINHO NO SEU
 LEVEI MEU PIBUL NOS NO CAMINHO ENCONTREMO UMA NACONDA E QUATROS COBRAS OS 
CACHORROS FORAM NA FRENTE E QUANDO NOS CHEGAMOS LÁ OS CACHORRO ESTAVA BRIGANDO
 COM AS COBRAS NACONDA E O QUATRO E NO CAMINHO NOS EnTRANMOS TRES CAVALOS E 
AMONTEMOS NO CAVALO E O CAVALO CORREU BEM RAPIDO E O DONO DOS CAVALOS DISSI
CADE MEUS CAVALOS VIO OS RASTROS DOS CAVALOS E SEGIO E NO CAMINHO EN CONTROU NOS
COMS CAVALOS E O DONO DISSE ONDE VOCES ENCOTRARÃO ESSES CAVALOS NOS DSSE EN
CONTRAMOS LAPERTO DO LAGO ESSES CAVALOS ERÃO MEUS NOS DISSI DESCULPE PEGE
MIL REAIS ELE DISSE OBRIGADO PODE FICAR COS CAVALOS E NOS E NOS FUMO ENBORA
COMS CAVALOS QUADO NOS CHEGAMOS EM CASA NOS FUMO BRINCAR DEFUTEBOL
EO DANIEL DEFENDEL AS BOLAS QUANDOS NOS TERMINANMOS DE BRINCAR DE
FUTEBOL NOS FUMO AMOJAR LA NA MINHA CASA DEPOIS NO FUMS BRINCAR DE 
NOVO DEPOIS O DANIEL FOI EMBORA COM O MATEUS EU FUI PARA DENTRO DE
CASA BRINCAR DE CARINHO SOZNHP DE POIS EU FUI DOR MIR",9830,Competência 1 - nível 3#Competência 2 - nível 5#Competência 3 - nível 4#Competência 4 - nível 3
526,"[T] O melhor dia da minha vida

Ola o meu nome e Pyetra
o melhor dia da minha vida foi
no ano novo a familia junta
todos na minha [X] e de comida
tinha pave, sorvete, podim, 
carne e salada guando [X]
os fogos comesaram a soltar fogos
os fogos os cachorros comesaram
a latir e todos se abrasaram
e fomos na rua [X] para ver
os fogos e guando foi meia-noite
todos dormindo e o meu sobrinho
Comesou a chorar e ganhou um belo
beijo se fose eu ia ganhar um 
belo tapa menino mimado mais
o dia acabou tchau.",9833,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 3
527,"[T]O ÔNIBUS 
EU ENTREI NO ÔNIBUS PARA FAER UMA VIAGEM
E DE REPENTE O ÔNIBUSPROU E VIA FUMAÇA PRATUDO
QUE É LADOEDE POIS A FUMAÇA ACABOU E VI [?] a NIMAL
CHAMADO MACACO E O AMIFO MEU VIU LARGATO
DEPOIS DE 2 MINUTO OS ANIMAIS FORAM EM BORA
AI O ÔNIBUS FOI ARUMADO AI FORAM EM BORA
AÍ A GASOLINA ACABOU NOS VIMOS UM ARCO[?]
AI TIVEMOS QUE ANDAMOS AI EM COM TRAMOS UMA [?]
COM FILHOTES E SAIMOS CORENO TUDO QUE É [X] E
COBRA, ATRAS [X] GEMTE DEPOIS [X] ACAUMOU
A COBRA VOUTOU NO CEU NINHO E COMTINUAMA
AI NOS PARAMO PARA DISCAMÇA NE [X] POUS
NO OUTRO DIA O ÔNIBUS CHEGOU NA [X]AI
GAMDO NA CIDADE AI PE GAMO OUTRO ONIBUS
FOMO PRA OUTRA [X]AI NOS VIA UMA PAIZAGE
NONITA AI  DUNADA O ÔNIBUS IS TRAGOU E TIVE [X]
[X] AI O TEMPO VIROU E TIVEMOS QUE VOUT
PARAOÔNIBUS E CHOVEUE DEPOIS QUE A CHU
[X] AI NOSTIVEMOS UOTRO ÔNIBUS AI NOS FOMU
[X] BORA NOS VIMO UMA [X] PEGOU UMA
ARA AI PARAMO PRA [X]  A NOITE EM TROU
RATO NO OUORTO AI [X]COM UMA VASSOURA NO O
dIA [x] ANOSAVIAGEM AI [?]
ISTRAGOU",9834,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 5#Competência 4 - nível 3
528,"[T] a menina pue ima gina todo
era uma vez encina do armario ela econtou uma lata de canetas
e resouvi pintar as guns bixos e puando sai do puarto e voutei puado
no chão e descofiei pue a janela estaa puebrada e 
vi marcas de pe nos objetos vi marcas demãos     estranhas 
foi ai que eu percebi pue tinha chamado agus amigos
puando vi ele tinham mandado mensagesm disendo quetinha
entrado pela janela e puando vi me asustei dise porque entraram 
pela janela e não pela porta eles reponderão asim aporta
tava fechada e resoverão pular a janela para se a 
venturar ai resouvemo te asusta. 
             F I M",9835,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 4
529,"[T]A menina que gostá de tinta
Era uma vez uma menina que gostá de tinta
a menina tava brencando com as tintas
a menina faz desenhos é pinta a cara a
[X] todos os dia [X] com as [X]
[X] pais da [X] desse [X] ela [X] brincar
com as tintas mas ela [X] brincando
com as tintas escondidas do pais mas o
paes mas o pae da menina descobriu o pai
dela botou ela de castigo a menina fecou triste a
mãe dela [X] ela do castigo mas [X] pra
ela não brincar com as tintas mas como ela
é temosa ela [X] a brincar com as
tentas os paes dela [X] a ela que ela pai de a
ficar brincando com as tintas ficou feliz
ela brincar todos ela fos  toda tipo
de desenho é tambem ela toda [X] pinta
a cara dela e da mãe tambem ela [X] os
de ai ela brincar com a mãe dela ela ficou feliz
de [X] com a finha a menina [X]
muito de brincar com a mãe dela o pae dela
gosto quando a filha ficou felis [X] mae [?]
ficou felis é [X] ficaram felizes.",9836,Competência 1 - nível 2#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 3
530,"meu onibos e Legal nais quando
onibos [X] torla nuito Riu
criaco grito vejo criço brigandlo
So e Rua neu Ranal esta Cheio
de ba rro co. gundo o nibos Passo
Pro is Pra escolo Logo cedo Vejo
Passario cantando é ban a gente ter
un onibos Pro ir Pro escolo todo
dua Logo cedo Vejo Sopo e cacharro-os
[X] - endo Pro trobalho Vejo 
nuito caiso no Ranal",9837,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 1#Competência 4 - nível 1
531,"ela es tava fasedo desenho naparede animeis
leão, gato, girafa, cachorro, [X], tati, zebra, 
abelha, foca, macaco, [X], pato, rato, sapo 
jacare, barata, formiga, boboleta, [X] coruja, mioca
ovelha, musego galinha, piru peixe",9839,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 3#Competência 4 - nível 2
532,"[T] A menina Baguseira
[P]em uma manha ana foi para a escola foi para a escola com raiva porque sua mãe não deixo
u ela pintar o seu quarto com tinta quando chegou na escola ela  comesou
a gritar Berar mas ela foi para aula quando ela chegou em casa mesmo
com raiva por que ela não pode pintar o seu quarto quando sua mãe
deixou ela asistindo.
[P]então quando sua mãe saiu ela pegou sua tinta escolar e foi para a 
cosinha ela fez uma fraze ( mãe eu te amo de mais) quando ela terminou de 
escrever a frase ela foi para o Banheiro pintou a parede do Banheiro de vermelho
e azul sua mãe estava quase chegando em casa ela foi para os eu quarto
cono ela queria pintou seu quanto todo de rosa sua comoda de pisa de 
vermelha quendo sua mãe chegou em casa olhou para a sala via que 
ana não estava na sala foi para a cosinha.
[P] a sim que vio a fraze critou anaaaaa ela foi corendo e sua mãe 
falou o que e so eu não poso sair que você viro esa casa para Baixo
ana ficou de castigu e nunca mais ela feis iso.",9840,Competência 1 - nível 3#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 3
533,"[T] o mudo de milha 
milha la estuda n escola de arte ela gosta Pída
ela dí lha Pasi elgasi e la axou o amigo o nome e ra rhan
o amigo de mutotepo ele estudava na recola de arte ele Pol ratesiu
milha Ficou [x] masí ele xegou Ficaru Felisi ca Felisi i Felisi ParasePer",9841,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 1
534,"[T] A menina e as tintas 
certo dia, a menina foi brincar no terraço 
com seus amigos e lá ela encontrou 
as tintas, então fizeram muitos desenhos nas
paredes. só que a algria não durou muito 
tempo. O pai da menina a chego e pediu para
que ela limpasse toda tinta da parede, ela limpo 
tudo e em seguida, chamou seus amigos
e foram procurar outros lugares para fazerem
novas pinturas.
[P] encontraram uma garagem abandonada 
perto da sua casa e resolveram  criar lindos 
desenhos naquele lugar. Eles se divertiram 
bastantes e deixaram tudo muito lindo e 
colorido.",9844,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 5
535,"[T] AS TINTAS
[P] EU ENCONTREI EM CIMA DO ARMÁRIO
ALGUNS [X] COM TINTA. ENTÃO, RESOLVI PINTAR 
NA PAREDE DO MEU QUARTO ALGUNS ANIMAIS. 
TEMPO DEPOIS, QUANDO VOLTEI NO QUARTO, NÃO 
HAVIA MAIS [X] PINTURA E AS [?] 
DA GAVETA ESTAVAM ESPALHADAS, PELO CHÃO. 
[P] POR QUE QUANDO EU SAI DO QUARTO 
MINHA MÃE LIMPOU AS PAREDES, MAIS [?] 
MINHA MÃE SAIU DO QUARTO [?] 
ENTRAR, E O GATO BAGUNÇOU AS MINHAS [?]
[P] QUANDO EU VOLTEI PRO QUARTO VÍ 
TUDO LIMPO MAIS MINHAS GAVETAS ESTAVAM 
BAGUNÇADAS MAIS COMO EU NÃO LIGAVA PRA ISSO [?] 
NÃO PALEI NADA. 
[P] MAIS QUANDO ME LEMBREI DAS TINTAS 
VOLTEI A PINTAR AS PAREDES, E COM AS TINTAS
ME DIVERTI A [X] TODA.",9846,Competência 1 - nível 4#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 3
536,"[T] o for cachorro e a flor
A menina achou uma tinta efoi pinta na parede
do quarto e ela viu um cachorro e adotou e deu
onome de pipoca a menina pintou varius
animais e pipoca gostou eles foi pasea e 
 encontrou um flor edeu para u cachorro eles
viajarao para uma casa de praia pipoca
gostou ela bannhou com pipoca eles
encotraram muito animais ela pegou ascia
tinta e pinto u coisa interesante e pipoca
achou lindo pipoca achava que a flor
falava para ele e deu o nomede aflor da magia
era uma roza linda de magia pela lindeza
de flor pipoca achava que não essetia uma
coisa tam linda como esta viajaram para
casa da avo e a flor dostou de la amenina falou
pa pipoca deixa ela aqui e o cachorro gostou
da indea passarão 5 dias na casa da avó ea
flor gotou daqui e ela creseu ele falou [?]
[?] dela diverdade tem dem as flor que vive
aqui chese tam rapido ele foie enbora e
 despediu da avó edo avô edo flor aflor despe
diu do cachorro ele voutarao para casa
ea menina pintou novamente",9848,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 5#Competência 4 - nível 3
537,"Eu e lucas é cotramnos alguns portes de
tintas Então nós desidimo qne ia faser
una obra de ate i qni Sobrase tinta nós ia
pinta ú nosos parede do nosos quato.",9849,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 3
538,"Ela [?] quado viu a parede aranhada éla gritou assutada
[?] para [?] [?]  ficou tramatizada com o que acoteceu
[?] parulinha que ora ela gritava ai ela pedio [?] [?] [?]
[X] e ela respodi que [?] idai aporta fexa ela oha pasa tras e agenela
 [X] amãe dela entra no canto é amã dela pegunta porque éla feito
[X] ela Não respodi é rai coreedo iamãe grita onome dela rebeca e amenina
Não oha para tras escreveu é Nada da menina é amãe dela sai para 
procura ela quado amal dela ovi um barulho edai ela ver u vuto estraio
escuro é quado ela oha para cras delas ela ve u pé de figura balasano",9852,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 3#Competência 4 - nível 2
539,"[T] A menina que dezenho na parede
Era uma tarde de Sabado quando vio assa roupas
no chão e coreu para avisar o [X] pai quando
xegou nem comtrou assa roupas no [X] e seu pai mandou
chamar a sua mãe e sua [X] vinho corendo e diu
o quefoi e à menina dice e éla dice apag [X] [X]
daparede fica cauma fui eu que [X]
eu estava arumando [X]
e você apagou o meu [X]
da casa mais mãe [?] [X]",9856,Competência 1 - nível 2#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 2
540,"[P] uma meni na pi Dau o [?] com 
[?] da E la rezo veu i la na rua con pra
con mida para con me can Do E la
Ge cou a ropa tava nu chau 
o que Foi que a con teseu [?] con 
la Drã e Drau a [?] [?]
a mãe dela [?] mas Filia E ra
Eu que dava a ruma do as coiza
Eu a [?] Fetei a [?] [?] o Seu 
[?] a ta mãe Eu Fi que precu pata
vou quica con meus a [?] 
Fi [?] dois taria",9857,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 3#Competência 4 - nível 1
541,"[T] A menina io animas ias amigas [S]
Era uma vez uma menina [X]
greativa e estudiosa ela era feliz Com
suas artes A amiga dela: Oi amiga
Como vôce ta A minina: Eu tou bem e voce
e voce ta bem tabem A amiga: amiga eu
vi o meu pai levando umas tirntas para
O meu quarto Eu acho que ele vai Midar
as quelas  timtas vamos para Minha
casa para Minha Casa para nois pintar
a parede do Meu quarto mas amiga
Eu tenho um cachorro A minina: EuEuEu
tenho Medo de cachorro fim",9858,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 5#Competência 4 - nível 3
542,"eu meu amigo
mexemo nos cauê ecotramo etramos[?]
mos meu caoto pitamo o meu caoto iapareceu de pato
mos etramos nos ca [?] pareceu patau em e ceu
[?] lido vou tamos caça mais vicamos depois domimo
novo dia naseu. Fim.",9860,Competência 1 - nível 1#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 1
543,"[T]  [X] désastre dentro de casa
em um bleo dia eu estava com minha prima assetido TV rezolvemo
Faze suco mais timha uma coiza o asuca tava muito [X] 
acabamos deisado cair o asuca minha maé Quou meu pai e minha
irma de 3 Ano tava todo chegado em casa lipemo tudo depois
Falamos oque acontecéu eles Falaraou que tudo bem Fomo ma 
parssa bricado deverlemos Fomo pracasa comemo Fomos dormir
no sabado Fomos Para casa danosa amiga baiana na  tisina Fono
meche na lama por que tava chovedo parou de chover eu e minha
Prima Fomo Pra casa vou tamo para casa da nosa amiga porque
iamos dormir na casa dela [?] meia noiti miu Pai Foi mim 
Pego para ir nA casa do minha tio [?] meu tio acabamo 
dormido la Pra la minha Tia Foi pra Minha casa na seguda Fui para 
escola Fis atividade Fui enBora Fui vei os porico as [X] tamBem 
Fui ven os Pato do meu vizios perus os [?] Fui [?] no asidé 
quo meu irmão ortem qui FoiQuato Fui ven meu [?] ortem pitei ums
dezeio i pitei de azul, vernetia Ficou ludo minha Rimha Foi
Paraminha casa bricamos muito mais ela Foi hojé para casa
dela por que aminha tia Foi lrabala i ela tin que Fica com [X]
dela ia irmar e tamBém [X] qué i para escola para ele pois [?] [X] O Anivesaréo do meu Premo tovo bom bricano i
tudo mais meu Primo Ficou Felezes por que Foí suprésa
Foma em Bora assilimos TV.No outro dia Fomo na casa 
da minha amiga Bricamos muito Pitano e Baianos na pisina. de Pois 
[X] Fomos para casa minha prima dezeou eu pirtei meu irmao
dezeou [X] tamBem",9865,Competência 1 - nível 3#Competência 2 - nível 2#Competência 3 - nível 5#Competência 4 - nível 4
544,"[T]um dia muito feliz
[P]Eu fui no [x] do meu tio e foi muito legal eu brinquei na 
Chuva com o meu irmão e minha Prima [x] mãe tava fazedo soPa.
itava muito gotossa minha mãe falol: que nois irimos no rio o meu irmão 
ficol feliz iquado eu tava indo Pra água eu vi que a quela água era muito
linda ela era azu meio a marelada o meu Pai falol: quenos irimos dormi na casa
do meu tiu eu falii: também eu falei: que ia ce muito [x]-
[P]Ele dizese que [x] era a menina mas feliz do mudo eusorri
Pra ele a . manhecel itava um Po de sol lindo i eu fui acorda a minha Prima
i ela falol: que tava muito cedo eu dizese: que tinha um Po de sol la fora
ela dizese: que ela ja tinha visto um ela dizese que amava ela de coração
[P]Ela falol, que ela amava ela de coração também o meu irmão falol que tambén
amava elas duas de coração e vivemos felize Pra cePre.",9866,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 3#Competência 4 - nível 3
545,"[T] A pitura
Era uma vez uma menína gue píntol o seu
guanto es menína ela achol uma títa no
amaríl da sua maẽ e sua maẽ pegutol
cade a mínha tínta guando ela chegol no
guanto da sua fílha ela víl oguanto todo
pítado e guando a sua fílha chegol ela
pegutol fílha você títol seu guanto com gual
títa com a gue tava no amaríl ela falou
fílha você pegol a mínha títa de mí píta o
mural noso mamaẽ eu naõ çabeía gue era
sua píta maẽ fílha tudo be fílha eu
vou deíxa paça de sa vez maís você me peguta
da porsuma vez tabol maẽ fílha maís a 
sua pítura taboníta e você vaí se uma
pítora de verdade eu vou fíca ogulhoza de você
e muíto e amos de poís de tudo do gue ela
pasol ela víachou para paríz e para chína
e para alemanha e así ela foí fícado maís
famosa e a maẽ dela fícol felíz com ela ela com
prol uma casa um caro e tabe
uma mota para maẽ dela 
sabedo gue fícol famosa e ela reso veu píta ogua
nto [X] da maẽ dela
suprez guando a maẽ",9867,Competência 1 - nível 2#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 3
546,"[T] o leão e o pequeno elefantinho 
todas as tardes um leão ia caminho pela floresta ate que um dia
ele ovio um gemido e foi ve o que era eli viu um pequeno elefantinho 
 ele estva muito machucado o le",9868,Competência 1 - nível 4#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 4
547,"[T]A pintora Virgínia
[P] Virgínia estava pinlando um lindo quadro com muito amor e 
carinho e resolveu presentea sua mãe com este quadro, nele estava 
desenhadas linda flores. Em seguida, ela também decidiu fazer um
novo quadro com desenhos de cogumelos para presentea sua amiga.
Sua amiga ao receber o presente ficou muitos feliz e agradecida.
[P]Então Virgínia resolveu dar uma festa a fantasia e comvidar
todos os seu amigos para participar, ela falou que todos devem ir
com fantasias. Enquanto todos se organizavam, Virgínia foi or..
[X] o local [X]festa, ela pintou todas as paredes e deico-
u tudo muito lindo e colorido.
[P]Seus amigos ao chegar no local da festa ficaram emcantados
com tanta beleza, e se deverteram e brincaram , bastante, foe
muito legal e ficou na memória de todos este dia.",9869,Competência 1 - nível 4#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 5
