id,text,﻿id,label
378,"[T] Minha Pintura
Eu achei ums quadros de [?] no porão e umas [?]
e leveiao meu quarto Para limPar uma hora depois eu comese
apintar eu de . [?] muito e de Pois mostrei a [?] [x]  de Pois
[?] [?]
mãe mãe foi au tra balho e éu [?] ao Porão de novo
e [x] [x] Potes de tinta e umas folhas
e es cutei a Porta bater e fui olhar mas era sou PaPai
[?]
e mostrei aele e PaPai dise filha você en controu
[?]
mias artes vamos Pintar juntoS Pai claro minha filha [?]
chegou mãe vem Pintar com a gente sim vamos fazer a nimais
i rosos claro mais mãe a cabou tudo eu vou Pegar mais
no Porão mais mãe meu quarto Pai mais ras garam tudo não
se Preucupe eu sei onde ten mais obrigada Pai e ese [?]
um finau felis.",9230,Competência 1 - nível 2#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 2
379,"5º ano
Esmeralda vitória de lima Silva
19/06/2022
[T] [X] portal mágino no meu quarto
eu e minha prima Eloar estava
brincando e eu ela achamos uma
tintas e eu e ela decidimos peguar
eu e ela fomos pinta meu quarto
e eu e ela vil uma coisa que acondeseu
que um portal abril e eu e ela desidimos
entrar no portal e la tinha umas flores
cheia de árvores flores frutas e la tinha
um rei uma rainha e uma princesa e uma
princesa eles acharam que aguente era
algumas pessoas do mal [X] agente
votol para casa nacarerar e o portal
fechol e ninguei ficol cabendo",9231,Competência 1 - nível 3#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 3
380,"[T] A mínina que queria ser pintora 
Era uma vez uma mínina que queria ser pintora a mínina estava
íntediada e ela foi para o seu quarto para ver se encontrava auguma
coisa para tirar seu tedio procurou?, procurou? procurou? que enfim
achou auguma coisa no guarda roupa ela incontrou tinta 
ela resolvel pintar muitas partes do quarto dela a minina pintou
todo o seu quarto assim a menina teve a ideia de ser pintora e 
ser uma artista profissional e ser a maior pintora do mundo e
assim que a menina queria a pintora do mundo mas a unico 
problema era que tudo isso não passou de um incrivel sonho ma
is quem sabe a minina realiza sel sonho de ser a maior pintora
do mundo quem sabe ne...",9232,Competência 1 - nível 3#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 4
381,"[T]A historia da menina e a tinta
A menina emcontrou algumas tinta no quarto e depois ela
Pintou a parede ai quanto a gente viu que estava uma
Bagunça e ela continuou Pintando e estava desarrumado porque
ela não parou pensou as tinta serviu para pinta as cores
Ficou maravilhoso e bonito ela colorio o quarto todo
e no final ficou pintado e lindo e a menina a rumou
o quarto dela e ficou arumado não ta mais essa bagunça",9233,Competência 1 - nível 3#Competência 2 - nível 4#Competência 3 - nível 4#Competência 4 - nível 3
382,"[T] O viagem de onibus
eu estava querendo fazer uma viagem de onibus Para o Para mas o onibus deu problema no meio do caminho e o
motorista pediu ajuda algum carro que
Estava passando na rua so uma Penda
quis ajuda ele era meanico e arrumou
o onibus de graça e o onibus seguiu 
a estrada e o Passageiro perguntou para
o motorista? arrumaram o onibus sim
respondeu o motorista.
estou muito animado para chegar lá
[P]                 fim",9236,Competência 1 - nível 4#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 3
383,"Pietra gomes [?] 
[T]  A minha aventura 
[P] Era uma vez, uma menina o nome dela era Patricia ela 
Amava bricar di [?] um dia Patricia comvida [X] 
Para elas brincarem, Larissa emventou, delas subirem em uma 
Arvor Patricia acabol caindo da árvor é se machuquol 
gavemente que bando o braço levaram Patricia rapidamente 
para o hospital, Larissa se sentil muito culpada pela 
Asidemte. No dia seguinte Larissa foi pedor desculpar para menina 
Patricia, aseitou a deculpa, mais Patricia perguntol porque me pedi 
Desculpa Larissa porque foi eu que dei a ideia de nos subimos 
na arvoré . Mais foi eu [?] a culpada aiqui me desquilibrai 
Da árvore de pois de um mes com o jesso, Patrici resou 
ir na casa da Larica Patrícia viu Larissa eles foram correndo 
para se encontrar elas estudavam juntas passavan a maior 
parte do dia se divertindo muito, Patricia teve que 
viajar eficol dois meses fora, sain da sidade omde 
morava Larissa entregou um colar de amizade para a 
amiga depois de muito tenpo Patricia voutol para sidada 
Um tenpo depois Patricia teves filho e Larissa [?] 
[?] ainda eram muito mas muito amiga des da quela 
[?], elas viajam jutas fazem as memas cois de antiga 
mente [?] mãe de Larissa morreu é as mãe de Patricia 
tambe mais vamos voutra nas [?] das coisa 
depois de muito tempo elas morreram mais a memoria 
deles foram [?] gerar dado pelos seus filhos 
os filhos [?] casaram e tiveram filha juta e a 
estoria se repi novamente eles eram melhores amigas 
a [?] [?] [?] para sempre 
eles vivera felizes para sem pri ele si
amafam muito e vivenrem felizem para sempre 
parasempri felizeis para sempre.",9242,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 5#Competência 4 - nível 3
384,"[T] Um dia
[T] Eu tava no parque com meupai
, minha mãe e memho irnam agete ta
va noparque vido um cachorro entrou no 
lago etomou um banho e gogou água em
mim e saiu dela e foiem bora pra casa 
dele. Efomos brica etemho megem e foi
imcheno de muitas pesoos bricovõo eles era
muitosipoticos co migo e cominho imo
ido fomos, na gogoro, no escoregodo, e [?]
e egiragira e viromos amigo.
[P] eufui no meu poi e eu falei..-vomo to na 
terere e le falou..- mõo temho diero.
[P] eu [?] cominho e viurede nu [?]
e gireele e fuipeguum peixe e fuilevei poroo o 
utro euo gu e mo do u poro o outro.
[P] Eve umo fur [?] gigote coto de [?] etro o 
riumhu e fuimordido porelo e [?] um pouco 
e [?] nos a fomigo grudou eu tire e pe bo
[?] nosdueu epesimo qi [?] que [?] diodrero
dos outros pesoo e fomos em boro po 
roco ro e comemos um raduiche.",9243,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 1
385,"[T] Os vidros de tintas
Os vridos de tintas pinta livros
Os vridos de tintas pinta parede
Os vridos de tintas pinta onibus
Os vridos de tintas pinta papelão
Os vridos de tintas pinta papel
Os vridos de tintas pinta jogos
Os vridos de tintas pinta brinquedos
Os vridos de tintas desenha
Os vridos de tintas pinta maquinas
Os vridos de tintas pinta bones
Os vridos de tintas pinta bolas
Os vridos de tintas pinta quadros
Os vridos de tintas pinta mesas
Os vridos de tintas pinta materias escolares
Os vridos de tintas pinta [?] de fios de tomadas
Os vridos de tintas pinta cadeiras
Os vridos de tintas pinta chinelos
Os vridos de tintas pinta escolas",9244,Competência 1 - nível 4#Competência 2 - nível 1#Competência 3 - nível 1#Competência 4 - nível 3
386,"[T] a casa asonbrada com cores
[P] era uma casa a asonbrada e diferente das outras
por que ela tinha teia de aranha e era asonbrada
mas um dia chegou uma familha de cico crianca e os paes
e [?] eles entrarão na casa eles ficarão chocado porque
era colorida por dentro e por fora era diferente ai pintarão por
fora era diferente e ficou linda ai viveran felizes para senpre",9246,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 3
387,"[T] [?]
[S] Ela ficou triste i a maê perguntou
por que você esta triste minha filha
Ela fala e porque acabou a minha tinta.
[S] Ela foi pro quarto a maê dela foi no
[S] quando ela viu as roupas da gaveta
estava espalhadas pelo chão ela botou a
filha de castigo. Ela arrumou a gaveta a
maê dela saiu para compor a tinta
[S] para ela ficar feliz no dia segunte era o
[S] anirversario dela ela chamou suas amigas
[S] era a noite da festa do pijana as nae dela
[S] entregou uma boneca e uma tinta
. passou tempo elas a brincar de boneca
[S] todas amigas estavam Brincando de
_ boneca elas viveram feliz para sempre.
ass Rafael",9247,Competência 1 - nível 3#Competência 2 - nível 4#Competência 3 - nível 5#Competência 4 - nível 3
388,"era [?] menino [?]gostava de jogar bola mais
[?]Chamava meu filho vem fasez o seu deve de casa
[?]mãe o menino era temoso mais mais
[?][?] menino levou a nota ruim na escola
[?][?]omenino de castigo mais o menino 
não obedeceu amãe e omenino caio levaro para
[?]cando o menino chegol em casa amãe
dise que ia pega a bola do felipe e ia escomder
mastarde o menino pidio a bola ao pai o pai
não deu a bola para felipe dise que ia na casa da 
tia mais mais não foi a casa dati a o pai do felipe
ligou para atia de felipe a tia dise que ele
nao tava la mas tarde o felipe chegou em
casa o pai dise onde vose estava felipe
vose esta sem mesada e um meis pai eu não
poso ficar sem mesada pai sieu fugir de
casa nen ivete iso [?][?][?][?]da
mia vovó evo vemder todos briquedo
não vou viver a casa [?]
fim",9249,Competência 1 - nível 2#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 3
389,"[T] a cabritinha
Era uma veze uma cabritinha es tava
abodonado nomato Berano Pequei e levei
Para O citio do meu avo la tiha um que rau
colo qei ela la e comesou apula
soutei Depois fui Para casa ela vei e Deito
namiha cama eu Dumi no xau Dasala ta bom
amaheso [?] O cafe damaha a cabritinha
que ria come [?] abri a Pota Do
sitio Para ela e comeso a Pula Depoe Depois
De 18 Dias mada maẽ dela amarei ela
e vamos la Para O mato Para a xa
amamaẽ Dela mas comeso a xove
e vou tamo Para casa fis comida dose
voce Dome nacama que eu Domo mais voce
tabom cabritinha O seu nome e siniho
ate que eu Deu gei a Pota a Beta e ela
vugiu De casa que Do eu fuive ela nau
estava lamas sai Para Poraquera ela
lanamata es tava muto esquro mas
vui lais tava fazeno muto Baruho
voutei Para casa e comese a xora fuidomi
mas nau casi qui Dormi fui la na
sala amaheseu e vui Para Orisote vou morala,
nau tei nique Para fica comigo a cabritinha
miha mamaẽ voi ibora arume tudo e vui
Para O Pato ai esqutei um Baruho
muto auto e estava Berano muto
e sai Para ve uqiera e era a cabritiha foutei
Para sitio domeu avo e a [?]
vicou muito felis",9252,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 5#Competência 4 - nível 2
390,"[T] MARIA EM CONTROU UMA LATA DE TINTA
[P] AS PINTURA VIRARÃO DE VERDADE E BAGUNÇO O QUARTO E
QUANDO ÉLA VOUTO TAVA BAGUNSADO E VIU QUE AS PINTURA
NÃO ESTAVA MAIS DE POIS ÉLA OLHO PUXÃO E VIU MARCA DE 
PATA TAVA INO PRAFORA DA CASA TAVA INO NA RUA E VIU QUE
A PATA TAVA INO PRO MUZEU E QUANDO ÉLA VIU EM TRANO 
NO MUZEU VIU UMA ONÇA",9253,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 2#Competência 4 - nível 2
391,"eu quando fui viaja eu intrei no onibus ai o onibus anda ando e eu
olhei pela janela e o onibus parol e tada mundo desel da onibus
para compra lanje e eu desi do onibus para comprar lanje
e depois eu vi um bolo de sorvete e eu fui pedi minha mãe para
compra e a minha mãe compra e eu comi o bolo e tava munito
gostoso e depois nos entra no onibus e foi nos fai embora e jegol
na sidade forão bam",9257,Competência 1 - nível 2#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 2
392,"Wemell Dayne Sato Melo
stava ão dão dode Bicicleta qão do e oviti uma ca xa de Pelão
levi PA caza abi a ca va vi uma ti ta não e Pe re a PAra pita ueca
qame ci dimão PAra Pita unea qatu qão du e [?]",9259,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 1#Competência 4 - nível 1
393,"[T] A [x] e as tintas
a menina foi dezenhar e quamdo ela [x] não tava mais a
tinta na Parede ela foi falar pra mãe e ela foi dezenhar denovo
ai ela que a tinta não ci misturava vio que as tintas tudo misturada
no chão e de pois a mãe de ela foi para casa da vovó
falou que não si mistorava porque a tinta da parede não Pegava
Porque a tinta era Preta",9260,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 3#Competência 4 - nível 3
394,"[T] o hipopótamo e o elefante
era uma vez um hipopótamo e o elefante esta [?]
en um seto dia en uma noite escura e o hipopótamo esta
va encasa oscasado procuravam un dono do cinco queria
um elefante para ocinco ele fez amadelha para o elefante
colocou uma trilha amendoin e o elefante foi chamao
hipopótamo elecaio na amadilha e o hipopótamo pesebeu
usumiso do elefante o [X] hipopotamo foi atea cidade e encom
trou o macaco e pegotou o hipopotamo voce viu um macaco
disse possoi comvoce o hipopotamo no disse sim vamos en
comtrou agirafa que onome delaera gina a girafa de
sse e comvoce sim eu toprocurado comoe nome dele
macos eu conheço un cinco quetem um elefante pode sem
ele ondem fica o cinco nao sem VAmos procura ocinco
vamos andado cavalo hipopótamo o macaco e a girafa
tres dias sepasaram e nada do elefante acharam o
elefante o elefante entrou no pauco o hipopótamo esta
e [?]  porcausa di nege velo e veo elefante preso
plano para resgatado o elefante o macaco destrai
o dono do cinco e a gina esta fica ao dono do cinco
viu agirafa capiturou a girafa e o hipopótamo
esta esta esperado a girafa e o elefante e o macaco esperado
todos elesresgataram o dono do cinco amaltodo
elefante preucupado e a mae do hipopótamo elefante
girafa tatádo esai da gaiola o elefante o elefante [X]
esta chorado com saudade dos paes e da
mae cosegeram sai do cinco o dono do cinco
foi preso o cinco esta preso porsem anos de
presodestao Feliz na seuva tado muito bem",9261,Competência 1 - nível 1#Competência 2 - nível 1#Competência 3 - nível 5#Competência 4 - nível 2
395,"[T] O shoping asombrado
[P] mes paaraaa [X] minha familia fomos ao shoping quando nos
fomos comer sorvete e pipoca ja quase no final da tarde nos ja estava
indo embora as lampadas se apagaram nos pensamos que tinha faltado
energia estava arnas caminha para saida mas as portas estav am
fechadas so ai nos perceb emos que estavamos presos o chão desabou
e nas comas em sima de o monte de camas elasticas nos entramos
em uma tumba onde tinha varias armadilhas mas conseguimos
chegar do outro lado achamos 3 tuneis nos entramos um tuneu
diferentes a da minha mae foi facil então ela conseguiu passar
[P] já o meu e o do meu pai tinha varias aranhas mas conseguimos
[P] passar e fomos para casa.",9262,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 4
396,"[T] O GATO SAPECA 
[P] EU ENCONTREI EM CIMA DO ARMÁRIO 
ALGUNS POTES COM TINTA. ENTÃO, RESOLVI
PINTAR NA PAREDE DO MEU QUARTO, ALGUNS 
ANIMAIS TEMPO DEPOIS, PUANDO VOLTEI
NO QUARTO, NÃO HAVIA MAIS NENHUMA
PINTURA E SA ROUPAS DA GAVETA ESTAVAM 
ESPALHADAS PELO CHÃO.
[P] AI CHAMEI A MAMÃE PARA ME AJUDAR AI
NOIS FOI ARRUMANDO TUDO AS ROUPAS,
AI FOMOS PO PORAM E ACHEI UMA PISTA
QUE ESTAVA ESCRITA NO PAPEL DIZIA:
UM BALANÇO A SUA PROXIMA PISTA ESTARÁ.
[P] AI FOMOS PRO PARQUINHO E QUANDO 
CHEGAMOS EU E A MAMÃE FOMOS CORRENDO
PARA O BALANÇO AI PRECURAMOS E ACHAMOS 
A PISTA E ELA SE DIZIA: UM ANIMAL
MUITO FOFINHO E PELUDINHO NÁ SUA CASA 
ESTARA COM A SUA PINTURA AI EU 
CHEGUEI LA EM CASA E PRA MEU
GATINHO AI PEGUE MINHA TINTA E PINTEI
A PAREDE DO MEU QUARTO DENOVO E 
DEI UM BANHO NO MEU GATINHO
E TUDO VOLTO AO NORMAL",9263,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 4
397,"[T] A garota que gostava de pintar
ela sempre gosto de pintar mais ela
pintando ensinou tanta que ela
nunca mais parol de pinta
ela cresel pintando ela foi uma das
artistas do mundo inteiro ele [?]
pintando",9265,Competência 1 - nível 3#Competência 2 - nível 3#Competência 3 - nível 3#Competência 4 - nível 3
398,"uma viagem [?]
eu entrei no carro para fazer un viagem.
de repente o carro parou [X] [?]
estava acontecendo do lado de fora Quando
[?] passou [?} enormes pegadas na
estrada do pota do carro lindo o [X] [?] comedo",9266,Competência 1 - nível 3#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 3
399,"[T] a garota popular
Era uma vez uma garota que se achava muito na 
escola o nome dela era luciana ela era popular e 
tinha mas três amigas e ela viu uma menina
chegando na escola foi dar um OI e foi lá na menina
luciana: OI, você é [x] nova aqui: OI sim sou nova aqui
luciana respondeu ata qual e o seu nome, meu nome é 
lucia, luciana respondeu: nossa e parecido com o meu o 
meu nome e luciana.
a lucia respondeu: ata ok tchau tenho que ir
luciana: tabóm tchau
e nunca mas elas se falaram 
[P]fim",9269,Competência 1 - nível 4#Competência 2 - nível 1#Competência 3 - nível 4#Competência 4 - nível 4
400,"[T] o quarto maluco
a menimaestava pintato o quarto e estava muito lindo
e ela foi BeBeagua e as ropas estava No chao e ela estava asustada e
Eai Falopara o pais e o pai Falo Nao seprecupe e ela Falo Ta
e ela foi tinina a Pintura ela estavaPintato una Barbe e fi",9271,Competência 1 - nível 2#Competência 2 - nível 2#Competência 3 - nível 4#Competência 4 - nível 2
401,"[X]
Uma menina achou tintas e pensou em
pintar na parede do quarto dela em forma
animais ela saiu do quarto e depois voltou
e viu que a pintura sumiu as roupas n chão
pinturas vivas estavam as pinturas e depois
ela encontrou pegadas de tintas de animais
ela tinha seguido e encontrou dois animais
na cosinha um era um elefante pintando as
paredes o outro era uma girada pintando a
geladeira e conseguiu achar os outros mas
ela tentou pegatis toda hora e eles fugiam
toda hora ela não para de correr atras
deles ela tinha que achar jeito de
pegalos antes da [?] [?] [?] [?] [?] [?] [?]",9272,Competência 1 - nível 4#Competência 2 - nível 3#Competência 3 - nível 4#Competência 4 - nível 4
402,"[T] O Sítio Bom Aventurado
Em uma manhã de sábado, Eu carla fui para o Sítio Bom Aventura,
com minha mão joana é meu pai Davi. Foram 3 horas de viagem, ao 
chegar la vi um balanço se balançando sozinho é tinha um balão flutuando
la corri corri tanto que cai em um buraco de um árvore mas eu estava com
meu celular então liguei para minha mãe e ela veio me buscar, eu falei tudo
o que tinha acontecido para mamãe . [X] ali depois de ter falado com a 
mamãe eu notei que o papai não estava ali a mamãe disse que não o tin-
ha visto deis de quando nos chegamos, eu e a mamãe fomos procurar o pa-
pai quando chegamos vimos ele todo machucado o pai falou que não viu
 o que tinha a contecido, nos  o levamos para o médico e ele tinha que 
ficar com gesso por quarenta dias. vocês acham que a mamãe e o papai
continuaram no sítio não no sítio sim só para pegar rou-
pas e documentos, ao chegar a casa estava toda revirada, mas nos olha-
mos  pelas câmeras é vimos um menino que morava na rua procurando
minha mãe encontrou o menino ele chamava guilherme  o balão era dele 
e ele estava brincando quando a gente chegou, e porque  o papai se machucol
 uma manada de vacas o atacol.
mamãe adotou o guilherme que agora é meu maninho do peito
[X] fomos viajar fomos para Portugal lá é muito lindo.
. sepasaram quarenta dias papai tirou o gesso comprol um iPhone
para mim e para o manim nos estamos muito felizes papai voltou a 
trabalhar mamãe também a gente fica com a baba Lisa conda.
Papai comprol uma casa linda na [X].
nos estamos  na America perto da vovó é do vovô é dos primos tios
tias e vivemos felizes para sempre com toda familia unida.",9274,Competência 1 - nível 4#Competência 2 - nível 1#Competência 3 - nível 5#Competência 4 - nível 4
403,"Eu estava [?] casa [?] pitado ou meu quarto de [X]
chamei do luiz otávio para pita a [?] casa
dezenho da parete da [?] casa [?] pitado
ladra de [?] da casa ai [X] gaveta
au [?] camiu [X] de casa e viveu
preocupato da pitada e casa aluz
[X] qeado [?] da rua quata vade para casa eu.
vi ou [?] pitados na parate ai eu e
luiz otávio.",9275,Competência 1 - nível 1#Competência 2 - nível 2#Competência 3 - nível 1#Competência 4 - nível 1
